0	5395.44873
0.36036	5390.23705
0.72072	5385.06037
1.08108	5379.91892
1.44144	5374.81295
1.8018	5369.74268
2.16216	5364.70837
2.52252	5359.71024
2.88288	5354.74852
3.24324	5349.82344
3.6036	5344.93523
3.96396	5340.08413
4.32432	5335.27034
4.68468	5330.49411
5.04505	5325.75564
5.40541	5321.05516
5.76577	5316.39289
6	5313.38301
6.12613	5311.76905
6.48649	5307.18384
6.84685	5302.63748
7.20721	5298.13019
7.56757	5293.66216
7.92793	5289.23362
8.28829	5284.84476
8.64865	5280.49578
9.00901	5276.1869
9.36937	5271.91831
9.72973	5267.6902
10.09009	5263.50278
10.45045	5259.35624
10.81081	5255.25077
11.17117	5251.18657
11.53153	5247.16381
11.89189	5243.18269
12	5241.9965
12.25225	5239.24339
12.61261	5235.3461
12.97297	5231.49099
13.33333	5227.67825
13.69369	5223.90805
14.05405	5220.18057
14.41441	5216.49598
14.77477	5212.85444
15.13514	5209.25614
15.4955	5205.70124
15.85586	5202.18989
16.21622	5198.72228
16.57658	5195.29855
16.93694	5191.91886
17.2973	5188.58337
17.65766	5185.29225
18	5182.2069
18.01802	5182.04563
18.37838	5178.84367
18.73874	5175.68652
19.0991	5172.57433
19.45946	5169.50723
19.81982	5166.48538
20.18018	5163.50891
20.54054	5160.57796
20.9009	5157.69267
21.26126	5154.85317
21.62162	5152.05959
21.98198	5149.31206
22.34234	5146.61072
22.7027	5143.95567
23.06306	5141.34706
23.42342	5138.785
23.78378	5136.2696
24	5134.78281
24.14414	5133.80099
24.5045	5131.37928
24.86486	5129.00458
25.22523	5126.67701
25.58559	5124.39666
25.94595	5122.16365
26.30631	5119.97809
26.66667	5117.84006
27.02703	5115.74967
27.38739	5113.70702
27.74775	5111.71221
28.10811	5109.76532
28.46847	5107.86644
28.82883	5106.01567
29.18919	5104.21309
29.54955	5102.45878
29.90991	5100.75282
30	5100.3339
30.27027	5099.0953
30.63063	5097.48629
30.99099	5095.92587
31.35135	5094.4141
31.71171	5092.95107
32.07207	5091.53682
32.43243	5090.17145
32.79279	5088.85499
33.15315	5087.58752
33.51351	5086.3691
33.87387	5085.19978
34.23423	5084.07961
34.59459	5083.00865
34.95495	5081.98695
35.31532	5081.01456
35.67568	5080.09151
36	5079.303
36.03604	5079.21786
36.3964	5078.39364
36.75676	5077.6189
37.11712	5076.89366
37.47748	5076.21796
37.83784	5075.59184
38.1982	5075.01532
38.55856	5074.48842
38.91892	5074.01118
39.27928	5073.58362
39.63964	5073.20575
40	5072.87759
40.36036	5072.59916
40.72072	5072.37047
41.08108	5072.19154
41.44144	5072.06236
41.8018	5071.98295
42	5071.96049
42.16216	5071.95331
42.52252	5071.97344
42.88288	5072.04334
43.24324	5072.163
43.6036	5072.33243
43.96396	5072.55161
44.32432	5072.82053
44.68468	5073.13918
45.04505	5073.50755
45.40541	5073.92562
45.76577	5074.39337
46.12613	5074.91077
46.48649	5075.47781
46.84685	5076.09446
47.20721	5076.76068
47.56757	5077.47646
47.92793	5078.24174
48	5078.40074
48.28829	5079.05651
48.64865	5079.92071
49.00901	5080.83432
49.36937	5081.79729
49.72973	5082.80957
50.09009	5083.87112
50.45045	5084.98188
50.81081	5086.14181
51.17117	5087.35085
51.53153	5088.60895
51.89189	5089.91605
52.25225	5091.27208
52.61261	5092.67699
52.97297	5094.13071
53.33333	5095.63316
53.69369	5097.18429
54	5098.54097
54.05405	5098.78402
54.41441	5100.43228
54.77477	5102.12898
55.13514	5103.87405
55.4955	5105.66741
55.85586	5107.50898
56.21622	5109.39867
56.57658	5111.33639
56.93694	5113.32205
57.2973	5115.35557
57.65766	5117.43684
58.01802	5119.56577
58.37838	5121.74226
58.73874	5123.96621
59.0991	5126.23751
59.45946	5128.55607
59.81982	5130.92177
60	5132.12226
60.18018	5133.3345
60.54054	5135.79416
60.9009	5138.30062
61.26126	5140.85377
61.62162	5143.4535
61.98198	5146.09968
62.34234	5148.79218
62.7027	5151.53089
63.06306	5154.31568
63.42342	5157.14641
63.78378	5160.02296
64.14414	5162.9452
64.5045	5165.91298
64.86486	5168.92616
65.22523	5171.98462
65.58559	5175.08821
65.94595	5178.23678
66	5178.71293
66.30631	5181.43018
66.66667	5184.66828
67.02703	5187.95091
67.38739	5191.27793
67.74775	5194.64918
68.10811	5198.0645
68.46847	5201.52375
68.82883	5205.02674
69.18919	5208.57334
69.54955	5212.16336
69.90991	5215.79664
70.27027	5219.47301
70.63063	5223.19231
70.99099	5226.95436
71.35135	5230.75899
71.71171	5234.60601
72	5237.71404
72.07207	5238.49525
72.43243	5242.42654
72.79279	5246.39968
73.15315	5250.41449
73.51351	5254.47079
73.87387	5258.56839
74.23423	5262.70709
74.59459	5266.88672
74.95495	5271.10706
75.31532	5275.36793
75.67568	5279.66913
76.03604	5284.01045
76.3964	5288.3917
76.75676	5292.81268
77.11712	5297.27317
77.47748	5301.77298
77.83784	5306.31189
78	5308.3671
78.1982	5310.88969
78.55856	5315.50616
78.91892	5320.16111
79.27928	5324.8543
79.63964	5329.58552
80	5334.35456
80.36036	5339.16118
80.72072	5344.00517
81.08108	5348.8863
81.44144	5353.80435
81.8018	5358.75909
82.16216	5363.75028
82.52252	5368.77769
82.88288	5373.8411
83.24324	5378.94027
83.6036	5384.07495
83.96396	5389.24492
84	5389.76385
84.32432	5394.44993
84.68468	5399.68974
85.04505	5404.96411
85.40541	5410.27278
85.76577	5415.61553
86.12613	5420.99209
86.48649	5426.40222
86.84685	5431.84566
87.20721	5437.32217
87.56757	5442.83149
87.92793	5448.37337
88.28829	5453.94754
88.64865	5459.55375
89.00901	5465.19174
89.36937	5470.86124
89.72973	5476.562
90	5480.85791
90.09009	5482.29374
90.45045	5488.05621
90.81081	5493.84913
91.17117	5499.67224
91.53153	5505.52526
91.89189	5511.40793
92.25225	5517.31997
92.61261	5523.2611
92.97297	5529.23106
93.33333	5535.22955
93.69369	5541.25632
94.05405	5547.31107
94.41441	5553.39352
94.77477	5559.50339
95.13514	5565.6404
95.4955	5571.80427
95.85586	5577.9947
96	5580.47825
96.21622	5584.21142
96.57658	5590.45412
96.93694	5596.72252
97.2973	5603.01634
97.65766	5609.33527
98.01802	5615.67903
98.37838	5622.04732
98.73874	5628.43984
99.0991	5634.8563
99.45946	5641.29641
99.81982	5647.75985
100.18018	5654.24633
100.54054	5660.75556
100.9009	5667.28722
101.26126	5673.84101
101.62162	5680.41664
101.98198	5687.01379
102	5687.34421
102.34234	5693.63216
102.7027	5700.27145
103.06306	5706.93133
103.42342	5713.61151
103.78378	5720.31168
104.14414	5727.03151
104.5045	5733.77071
104.86486	5740.52896
105.22523	5747.30594
105.58559	5754.10134
105.94595	5760.91485
106.30631	5767.74615
106.66667	5774.59491
107.02703	5781.46083
107.38739	5788.34359
107.74775	5795.24286
108	5800.082
108.10811	5802.15832
108.46847	5809.08966
108.82883	5816.03655
109.18919	5822.99867
109.54955	5829.97569
109.90991	5836.9673
110.27027	5843.97316
110.63063	5850.99296
110.99099	5858.02637
111.35135	5865.07305
111.71171	5872.13269
112.07207	5879.20496
112.43243	5886.28952
112.79279	5893.38605
113.15315	5900.49421
113.51351	5907.61369
113.87387	5914.74415
114	5917.24234
114.23423	5921.88525
114.59459	5929.03667
114.95495	5936.19807
115.31532	5943.36912
115.67568	5950.5495
116.03604	5957.73886
116.3964	5964.93686
116.75676	5972.14319
117.11712	5979.3575
117.47748	5986.57946
117.83784	5993.80873
118.1982	6001.04498
118.55856	6008.28786
118.91892	6015.53706
119.27928	6022.79222
119.63964	6030.05301
120	6037.3191
126	6158.76866
130.45045	6248.81804
130.81081	6256.08558
131.17117	6263.34792
131.53153	6270.60473
131.89189	6277.85566
132	6280.02975
132.25225	6285.10039
132.61261	6292.33857
132.97297	6299.56987
133.33333	6306.79395
133.69369	6314.01048
134.05405	6321.21912
134.41441	6328.41954
134.77477	6335.61141
135.13514	6342.79439
135.4955	6349.96814
135.85586	6357.13233
136.21622	6364.28664
136.57658	6371.43073
136.93694	6378.56426
137.2973	6385.68691
137.65766	6392.79834
138	6399.54352
138.01802	6399.89823
138.37838	6406.98625
138.73874	6414.06206
139.0991	6421.12535
139.45946	6428.17577
139.81982	6435.213
140.18018	6442.23672
140.54054	6449.24661
140.9009	6456.24232
141.26126	6463.22355
141.62162	6470.18996
141.98198	6477.14124
142.34234	6484.07706
142.7027	6490.99709
143.06306	6497.90102
143.42342	6504.78853
143.78378	6511.6593
144	6515.77359
144.14414	6518.513
144.5045	6525.34932
144.86486	6532.16795
145.22523	6538.96856
145.58559	6545.75084
145.94595	6552.51447
146.30631	6559.25915
146.66667	6565.98455
147.02703	6572.69037
147.38739	6579.3763
147.74775	6586.04202
148.10811	6592.68722
148.46847	6599.3116
148.82883	6605.91485
149.18919	6612.49667
149.54955	6619.05673
149.90991	6625.59476
150	6627.22578
150.27027	6632.11042
150.63063	6638.60344
150.99099	6645.0735
151.35135	6651.52031
151.71171	6657.94356
152.07207	6664.34295
152.43243	6670.7182
152.79279	6677.069
153.15315	6683.39506
153.51351	6689.69609
153.87387	6695.97179
154.23423	6702.22187
154.59459	6708.44604
154.95495	6714.64402
155.31532	6720.81551
155.67568	6726.96023
156	6732.46735
156.03604	6733.07789
156.3964	6739.16821
156.75676	6745.23091
157.11712	6751.2657
157.47748	6757.27231
157.83784	6763.25045
158.1982	6769.19985
158.55856	6775.12024
158.91892	6781.01133
159.27928	6786.87285
159.63964	6792.70454
160	6798.50612
160.36036	6804.27732
160.72072	6810.01788
161.08108	6815.72752
161.44144	6821.40599
161.8018	6827.05301
162	6830.14538
